id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,313193,215,743,1704,334,750.0,826.875,1.0391091108322144,0.9742342829704285,0,0,1920,1080
1,6151,1121,395,65,96,1170.0,455.625,1.015838384628296,0.9894906878471375,0,0,1920,1080
2,10465,1049,704,108,107,1110.0,793.125,1.0045089721679688,0.9848226308822632,0,0,1920,1080
3,136634,498,0,1415,101,1710.0,84.375,1.003551959991455,0.9792917966842651,0,0,1920,1080
4,147280,0,607,565,469,330.0,725.625,1.0017426013946533,0.9807278513908386,0,0,1920,1080
5,289001,0,0,723,564,270.0,421.875,1.000079870223999,0.9600731134414673,0,0,1920,1080
6,303334,722,220,753,506,1050.0,556.875,0.9926451444625854,0.9822190999984741,0,0,1920,1080
7,168083,1479,68,440,517,1890.0,556.875,0.9912207722663879,0.9837386608123779,0,0,1920,1080
8,20322,1476,690,167,141,1590.0,725.625,0.9903979301452637,0.9894236922264099,0,0,1920,1080
9,6110,994,429,65,96,1050.0,455.625,0.9891811609268188,0.9913567900657654,0,0,1920,1080
10,10011,1540,765,211,113,1710.0,793.125,0.9879177212715149,0.9815932512283325,0,0,1920,1080
11,11145,904,781,134,105,930.0,826.875,0.9863280057907104,0.973712146282196,0,0,1920,1080
12,7921,1685,611,182,56,1770.0,658.125,0.9852042198181152,0.9788987636566162,0,0,1920,1080
13,12317,1214,751,102,134,1290.0,793.125,0.9850788116455078,0.9878284931182861,0,0,1920,1080
14,3935,1087,827,84,62,1110.0,860.625,0.9826234579086304,0.9826240539550781,0,0,1920,1080
15,5393,1650,808,91,70,1710.0,826.875,0.9809815287590027,0.9838086366653442,0,0,1920,1080
16,9365,0,594,554,54,150.0,624.375,0.9760070443153381,0.9549257755279541,0,0,1920,1080
17,11364,935,678,98,130,990.0,725.625,0.9748028516769409,0.9795103073120117,0,0,1920,1080
18,15325,339,756,274,60,510.0,793.125,0.9746989011764526,0.9863271117210388,0,0,1920,1080
19,6616,127,959,202,120,150.0,1063.125,0.9740305542945862,0.9851507544517517,0,0,1920,1080
20,17815,338,675,372,72,690.0,691.875,0.9713093042373657,0.9671597480773926,0,0,1920,1080
21,4346,1077,669,93,89,1110.0,691.875,0.9709577560424805,0.9820045828819275,0,0,1920,1080
22,23047,1534,649,385,239,1890.0,725.625,0.9706249237060547,0.9638394713401794,0,0,1920,1080
23,17678,1533,649,386,89,1890.0,725.625,0.9700871706008911,0.9720751643180847,0,0,1920,1080
24,4965,1293,556,93,110,1350.0,624.375,0.9682241082191467,0.9757744073867798,0,0,1920,1080
25,10541,1465,141,114,153,1530.0,219.375,0.9678048491477966,0.9805341362953186,0,0,1920,1080
26,3027,1461,517,57,67,1470.0,523.125,0.9677808880805969,0.9881851077079773,0,0,1920,1080
27,1277,1320,512,50,36,1350.0,523.125,0.9676269888877869,0.9836702942848206,0,0,1920,1080
28,52158,279,83,161,402,390.0,151.875,0.9662927389144897,0.979568600654602,0,0,1920,1080
29,982,748,58,33,41,750.0,84.375,0.9650958180427551,0.9888776540756226,0,0,1920,1080
30,953,443,994,59,17,450.0,995.625,0.9625383615493774,0.9854469895362854,0,0,1920,1080
31,495417,724,70,1195,813,990.0,286.875,0.9620134830474854,0.9713083505630493,0,0,1920,1080
32,8507,323,905,90,130,390.0,1029.375,0.9604822397232056,0.9734277129173279,0,0,1920,1080
33,12210,1568,571,351,51,1830.0,590.625,0.9562669992446899,0.972852885723114,0,0,1920,1080
34,4704,1642,764,109,52,1710.0,793.125,0.9540960192680359,0.982515275478363,0,0,1920,1080
35,394,325,297,19,24,330.0,320.625,0.9536892175674438,0.9773869514465332,0,0,1920,1080
36,5040,1309,644,156,86,1350.0,658.125,0.9536792039871216,0.9683840870857239,0,0,1920,1080
37,5064,653,856,59,106,690.0,894.375,0.9499384164810181,0.9709495306015015,0,0,1920,1080
38,796,611,408,22,40,630.0,421.875,0.948852002620697,0.9825654029846191,0,0,1920,1080
39,3302,370,351,57,72,390.0,388.125,0.9482268691062927,0.9807807803153992,0,0,1920,1080
40,376,1161,928,23,23,1170.0,928.125,0.9469729065895081,0.9894179701805115,0,0,1920,1080
41,7446,656,370,33,244,690.0,388.125,0.9468168616294861,0.9819976091384888,0,0,1920,1080
42,18028,403,900,189,124,510.0,928.125,0.9467400908470154,0.9453402161598206,0,0,1920,1080
43,13453,1293,513,173,217,1350.0,624.375,0.9437453746795654,0.9494817852973938,0,0,1920,1080
44,1531,708,794,100,17,750.0,793.125,0.9419835805892944,0.987670361995697,0,0,1920,1080
45,8401,769,658,90,100,810.0,725.625,0.9413899183273315,0.976114809513092,0,0,1920,1080
46,18643,545,407,108,269,570.0,556.875,0.9401708841323853,0.9718213081359863,0,0,1920,1080
47,15271,337,825,275,66,450.0,826.875,0.9394581913948059,0.9155734181404114,0,0,1920,1080
48,8967,575,908,89,132,630.0,928.125,0.9393847584724426,0.9761013388633728,0,0,1920,1080
49,5058,657,608,139,47,690.0,624.375,0.9386316537857056,0.9546156525611877,0,0,1920,1080
50,13646,1580,99,220,127,1590.0,151.875,0.938596248626709,0.9593507647514343,0,0,1920,1080
51,3712,285,405,76,61,330.0,421.875,0.9361526370048523,0.9789333343505859,0,0,1920,1080
52,7708,1172,705,106,108,1170.0,793.125,0.9351216554641724,0.970862627029419,0,0,1920,1080
53,17802,0,564,540,59,210.0,590.625,0.9316012263298035,0.9216195940971375,0,0,1920,1080
54,6830,1433,517,103,110,1470.0,523.125,0.9306862354278564,0.9361277222633362,0,0,1920,1080
55,790,1738,849,55,28,1770.0,860.625,0.9281644225120544,0.9725685715675354,0,0,1920,1080
56,3070,367,416,60,64,390.0,455.625,0.9273928999900818,0.9623123407363892,0,0,1920,1080
57,118279,328,674,382,365,630.0,793.125,0.9271341562271118,0.9165482521057129,0,0,1920,1080
58,4797,621,351,40,259,630.0,388.125,0.9263282418251038,0.9567347168922424,0,0,1920,1080
59,457,453,851,41,11,450.0,860.625,0.9254311323165894,0.9805194735527039,0,0,1920,1080
60,3637,1742,828,177,84,1890.0,894.375,0.9237736463546753,0.9622132182121277,0,0,1920,1080
61,10796,616,704,93,185,630.0,793.125,0.9229855537414551,0.960439145565033,0,0,1920,1080
