id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,94714,803,125,437,248,1221.609375,146.875,1.0371956825256348,0.9850398898124695,0,0,1241,376
1,72151,0,0,391,250,252.078125,52.875,1.0269062519073486,0.9572013020515442,0,0,1241,376
2,52561,848,0,392,171,1027.703125,123.375,1.014432668685913,0.9926820397377014,0,0,1241,376
3,70497,163,194,741,181,678.671875,370.125,1.0098299980163574,0.9376746416091919,0,0,1241,376
4,20269,1007,133,233,100,1066.484375,229.125,1.0041084289550781,0.9845135807991028,0,0,1241,376
5,29304,274,0,393,163,484.765625,76.375,1.0036557912826538,0.977705717086792,0,0,1241,376
6,1612,980,266,40,43,988.921875,276.125,1.0005320310592651,0.9895126223564148,0,0,1241,376
7,837,0,56,19,44,19.390625,88.125,0.9960378408432007,0.9881094098091125,0,0,1241,376
8,11513,0,292,234,68,58.171875,346.625,0.9941668510437012,0.979853630065918,0,0,1241,376
9,16233,663,0,169,221,756.234375,111.625,0.9895974397659302,0.9801073670387268,0,0,1241,376
10,1593,1100,275,84,23,1144.046875,287.875,0.9885383248329163,0.9875389337539673,0,0,1241,376
11,33619,274,0,791,164,562.328125,111.625,0.9850665330886841,0.9772226214408875,0,0,1241,376
12,4667,1128,31,56,91,1144.046875,123.375,0.9828863739967346,0.9810919761657715,0,0,1241,376
13,7644,1007,141,93,92,1066.484375,217.375,0.9785000085830688,0.976190447807312,0,0,1241,376
14,2320,1082,5,100,48,1105.265625,41.125,0.9784396886825562,0.9744245409965515,0,0,1241,376
15,1406,74,52,36,44,96.953125,52.875,0.9754558801651001,0.9872521162033081,0,0,1241,376
16,4453,792,41,58,94,833.796875,123.375,0.9729985594749451,0.9877314567565918,0,0,1241,376
17,2059,1093,48,30,76,1105.265625,64.625,0.972139298915863,0.9608778357505798,0,0,1241,376
18,10609,0,144,88,135,19.390625,252.625,0.9713329076766968,0.9653034806251526,0,0,1241,376
