id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,159064,0,189,1240,186,58.171875,299.625,1.0247584581375122,0.9509902000427246,0,0,1241,376
1,62085,0,0,429,243,96.953125,76.375,1.0058125257492065,0.9192882776260376,0,0,1241,376
2,4071,727,184,98,53,795.015625,205.625,1.0052549839019775,0.9659913182258606,0,0,1241,376
3,7705,1189,0,51,154,1221.609375,135.125,1.0050442218780518,0.9941815137863159,0,0,1241,376
4,7870,960,34,218,42,1105.265625,64.625,0.9969711899757385,0.9804884195327759,0,0,1241,376
5,1351,1035,0,62,22,1066.484375,5.875,0.9887361526489258,0.991150438785553,0,0,1241,376
6,76619,710,0,480,233,872.578125,88.125,0.9887044429779053,0.931708812713623,0,0,1241,376
7,1570,960,0,68,23,1027.703125,5.875,0.9882068037986755,0.9892063736915588,0,0,1241,376
8,21877,442,0,328,172,717.453125,29.375,0.9876667857170105,0.9843997955322266,0,0,1241,376
9,2175,202,68,69,44,213.296875,76.375,0.9867368936538696,0.9849246144294739,0,0,1241,376
10,3289,937,188,64,55,950.140625,229.125,0.9851672649383545,0.9800965189933777,0,0,1241,376
11,14745,0,214,539,157,445.984375,252.625,0.9834510087966919,0.9252439737319946,0,0,1241,376
12,1332,1035,104,63,23,1066.484375,123.375,0.9819967150688171,0.9851301312446594,0,0,1241,376
13,9458,1017,283,223,69,1182.828125,323.125,0.9791433215141296,0.9755741357803345,0,0,1241,376
14,8193,0,210,176,64,96.953125,229.125,0.9772486686706543,0.9832064509391785,0,0,1241,376
15,1520,1104,102,69,23,1105.265625,123.375,0.9770100712776184,0.9862744808197021,0,0,1241,376
16,3748,1050,159,127,37,1144.046875,170.375,0.9769831299781799,0.967597484588623,0,0,1241,376
17,29607,0,0,1240,207,562.328125,99.875,0.9769434332847595,0.9656388163566589,0,0,1241,376
18,2496,1023,199,50,51,1027.703125,205.625,0.9768149852752686,0.9738510251045227,0,0,1241,376
19,3153,960,86,218,19,1066.484375,99.875,0.9766824841499329,0.9764963984489441,0,0,1241,376
20,1321,1104,0,68,20,1105.265625,17.625,0.9750328660011292,0.9879608750343323,0,0,1241,376
21,10950,24,100,145,113,96.953125,193.875,0.9719250202178955,0.9613076448440552,0,0,1241,376
22,6784,938,110,118,85,1027.703125,170.375,0.9706820249557495,0.9742770195007324,0,0,1241,376
23,5837,1158,150,82,87,1182.828125,170.375,0.9705584049224854,0.9665883183479309,0,0,1241,376
24,7693,238,194,176,61,290.859375,240.875,0.9660971164703369,0.9630337953567505,0,0,1241,376
25,1917,279,199,50,49,290.859375,229.125,0.9657485485076904,0.9753340482711792,0,0,1241,376
26,723,0,106,27,31,19.390625,123.375,0.9649236798286438,0.9821183085441589,0,0,1241,376
27,725,17,237,23,41,19.390625,276.125,0.9645951986312866,0.9876373410224915,0,0,1241,376
28,17589,351,0,180,177,445.984375,111.625,0.962195634841919,0.9553308486938477,0,0,1241,376
29,543,836,114,36,14,872.578125,123.375,0.9615190625190735,0.9945054650306702,0,0,1241,376
30,810,289,54,26,38,290.859375,64.625,0.9607100486755371,0.9709442853927612,0,0,1241,376
31,2125,29,0,48,53,58.171875,29.375,0.9593360424041748,0.9667436480522156,0,0,1241,376
32,893,293,137,24,38,290.859375,170.375,0.9585510492324829,0.9767184257507324,0,0,1241,376
33,1163,1074,206,41,33,1105.265625,217.375,0.9552025198936462,0.9736394286155701,0,0,1241,376
34,7495,685,0,114,186,756.234375,29.375,0.9543969631195068,0.9345468878746033,0,0,1241,376
35,1259,696,177,44,39,717.453125,205.625,0.9523115158081055,0.9702892899513245,0,0,1241,376
36,1580,1178,0,11,156,1182.828125,5.875,0.9519924521446228,0.9457460045814514,0,0,1241,376
37,523,249,235,29,20,252.078125,240.875,0.9511799216270447,0.9847908616065979,0,0,1241,376
38,3204,959,72,223,19,1144.046875,76.375,0.9503387212753296,0.9763149619102478,0,0,1241,376
39,320,1200,247,40,10,1221.609375,252.625,0.9501001238822937,0.9875389337539673,0,0,1241,376
40,3416,519,110,73,67,523.546875,123.375,0.9471226930618286,0.9677605032920837,0,0,1241,376
41,1663,222,128,39,47,252.078125,135.125,0.9469723701477051,0.9774212837219238,0,0,1241,376
42,5294,631,75,103,103,678.671875,88.125,0.9462611675262451,0.9640007615089417,0,0,1241,376
43,13265,0,233,485,66,252.078125,276.125,0.9449328780174255,0.9188855886459351,0,0,1241,376
44,1681,234,0,115,52,329.640625,41.125,0.943390429019928,0.9649941921234131,0,0,1241,376
45,1276,0,215,36,56,19.390625,229.125,0.9427573084831238,0.963105320930481,0,0,1241,376
46,431,872,252,68,8,911.359375,252.625,0.9412034153938293,0.9861111044883728,0,0,1241,376
47,14086,0,215,1026,84,19.390625,287.875,0.9393244981765747,0.9242352247238159,0,0,1241,376
48,2072,0,100,39,55,19.390625,135.125,0.9378795623779297,0.9700712561607361,0,0,1241,376
49,1224,1169,349,71,26,1182.828125,370.125,0.934802770614624,0.9797897934913635,0,0,1241,376
50,446,1148,225,39,15,1182.828125,229.125,0.9325796961784363,0.9800000190734863,0,0,1241,376
51,392,707,179,33,13,717.453125,182.125,0.9311244487762451,0.9847328066825867,0,0,1241,376
52,379,788,131,12,33,795.015625,135.125,0.9305553436279297,0.9737532734870911,0,0,1241,376
53,1494,168,0,14,226,174.515625,76.375,0.9285935759544373,0.9821192026138306,0,0,1241,376
54,531,769,187,42,13,795.015625,193.875,0.9277880787849426,0.9776536226272583,0,0,1241,376
55,1582,354,326,108,21,368.421875,334.875,0.9267712831497192,0.9706616997718811,0,0,1241,376
56,1912,328,197,48,49,329.640625,240.875,0.9265760183334351,0.9576098322868347,0,0,1241,376
57,422,471,215,36,15,484.765625,229.125,0.9247393012046814,0.9789719581604004,0,0,1241,376
58,587,495,196,46,17,523.546875,205.625,0.9233401417732239,0.9715242981910706,0,0,1241,376
59,204,748,219,12,21,756.234375,229.125,0.9198662042617798,0.9708737730979919,0,0,1241,376
60,2573,685,82,49,92,717.453125,135.125,0.9192799925804138,0.9630616903305054,0,0,1241,376
61,3351,445,74,78,111,484.765625,111.625,0.9191676378250122,0.9439792037010193,0,0,1241,376
62,998,961,106,69,25,988.921875,111.625,0.9184027314186096,0.9821251034736633,0,0,1241,376
63,616,462,188,34,29,484.765625,193.875,0.9169697761535645,0.9712460041046143,0,0,1241,376
