id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,45740,924,198,316,177,1182.828125,334.875,1.0188714265823364,0.983710765838623,0,0,1241,376
1,68982,739,0,462,226,911.359375,5.875,1.0110467672348022,0.9512140154838562,0,0,1241,376
2,2573,87,292,61,53,96.953125,311.375,1.0093963146209717,0.9857417941093445,0,0,1241,376
3,26199,0,0,1221,162,639.890625,123.375,1.0080435276031494,0.9498968720436096,0,0,1241,376
4,21352,0,206,251,138,58.171875,276.125,1.0070419311523438,0.9827738404273987,0,0,1241,376
5,73849,0,0,482,238,174.515625,135.125,1.0011963844299316,0.9210120439529419,0,0,1241,376
6,4363,875,76,160,29,950.140625,99.875,0.9977719187736511,0.9865511655807495,0,0,1241,376
7,109973,54,191,1002,184,833.796875,287.875,0.9970383048057556,0.9021198749542236,0,0,1241,376
8,5564,0,243,59,131,19.390625,370.125,0.9911531805992126,0.9866095185279846,0,0,1241,376
9,25863,374,0,409,162,639.890625,99.875,0.985626220703125,0.9803929328918457,0,0,1241,376
10,2186,708,184,69,40,717.453125,205.625,0.9813337326049805,0.9764918684959412,0,0,1241,376
11,1378,930,37,46,30,950.140625,41.125,0.978216290473938,0.976310133934021,0,0,1241,376
12,1568,0,139,39,51,19.390625,158.625,0.9750462770462036,0.9892131686210632,0,0,1241,376
13,2242,1196,0,44,66,1221.609375,29.375,0.9750158190727234,0.9766519665718079,0,0,1241,376
14,8095,1139,60,101,128,1182.828125,135.125,0.9724754095077515,0.9747314453125,0,0,1241,376
15,2665,48,212,103,41,135.734375,240.875,0.9724070429801941,0.9752310514450073,0,0,1241,376
16,8053,0,189,301,53,174.515625,217.375,0.9723857641220093,0.9617440104484558,0,0,1241,376
17,471,368,143,15,31,368.421875,170.375,0.9720879793167114,0.9915433526039124,0,0,1241,376
18,2150,1190,154,50,44,1221.609375,158.625,0.9718406200408936,0.9730100631713867,0,0,1241,376
19,1424,856,187,38,40,872.578125,193.875,0.9675712585449219,0.9916201233863831,0,0,1241,376
20,12413,414,24,140,162,484.765625,123.375,0.967251181602478,0.9585173726081848,0,0,1241,376
21,252,719,138,13,19,717.453125,146.875,0.9653903841972351,0.9881889820098877,0,0,1241,376
22,1735,891,194,50,36,911.359375,229.125,0.9648023843765259,0.9562289714813232,0,0,1241,376
23,1493,981,35,50,30,988.921875,41.125,0.9634173512458801,0.9893687963485718,0,0,1241,376
24,677,0,247,28,38,19.390625,276.125,0.96331387758255,0.9867841601371765,0,0,1241,376
25,1425,875,38,50,29,911.359375,52.875,0.9625692367553711,0.9833333492279053,0,0,1241,376
26,3105,1038,213,75,57,1066.484375,240.875,0.9615179896354675,0.9805546402931213,0,0,1241,376
27,369,209,214,14,29,213.296875,240.875,0.961279034614563,0.9892183542251587,0,0,1241,376
28,2157,875,20,160,17,911.359375,29.375,0.9610157608985901,0.9806896448135376,0,0,1241,376
29,982,314,93,41,30,329.640625,111.625,0.96063232421875,0.9757575988769531,0,0,1241,376
30,883,980,125,52,17,988.921875,135.125,0.958910346031189,0.994363009929657,0,0,1241,376
31,3333,861,130,77,62,872.578125,158.625,0.9585422277450562,0.968492329120636,0,0,1241,376
32,1610,1096,339,55,36,1105.265625,346.625,0.9571540355682373,0.9852125644683838,0,0,1241,376
33,2718,1016,163,86,46,1066.484375,170.375,0.957009494304657,0.9781818389892578,0,0,1241,376
34,1308,929,284,32,57,950.140625,299.625,0.9566656947135925,0.9847908616065979,0,0,1241,376
35,10691,0,0,415,76,213.296875,17.625,0.9553173780441284,0.9534204006195068,0,0,1241,376
36,452,42,46,69,6,58.171875,52.875,0.9550285935401917,0.9781659245491028,0,0,1241,376
37,3721,56,140,102,52,58.171875,158.625,0.9540023803710938,0.9742773771286011,0,0,1241,376
38,2308,936,166,96,29,988.921875,170.375,0.9521278142929077,0.9718189835548401,0,0,1241,376
39,763,930,126,47,16,950.140625,135.125,0.9520424008369446,0.9934895634651184,0,0,1241,376
40,12091,48,274,306,101,135.734375,358.375,0.9508298635482788,0.9573916792869568,0,0,1241,376
41,2406,213,197,88,41,252.078125,217.375,0.9506815075874329,0.954969584941864,0,0,1241,376
42,1053,31,121,104,12,135.734375,123.375,0.9493036866188049,0.9849199056625366,0,0,1241,376
43,243,45,322,15,17,58.171875,334.875,0.9489087462425232,0.9876543283462524,0,0,1241,376
44,1025,205,119,26,40,213.296875,158.625,0.9482735395431519,0.9690821170806885,0,0,1241,376
45,3679,1152,212,88,61,1221.609375,264.375,0.9479906558990479,0.9797789454460144,0,0,1241,376
46,227,197,46,33,6,213.296875,52.875,0.9479148983955383,0.9955947399139404,0,0,1241,376
47,224,752,144,8,25,756.234375,170.375,0.9477757215499878,0.995555579662323,0,0,1241,376
48,9657,1011,212,103,145,1027.703125,276.125,0.9469095468521118,0.967301607131958,0,0,1241,376
49,366,0,34,24,16,19.390625,41.125,0.9455998539924622,0.9783197641372681,0,0,1241,376
50,763,942,202,36,22,950.140625,217.375,0.9448125958442688,0.98828125,0,0,1241,376
51,1046,1075,137,57,19,1105.265625,146.875,0.9440377950668335,0.9597001075744629,0,0,1241,376
52,3749,349,187,114,44,407.203125,217.375,0.9415735006332397,0.9526904225349426,0,0,1241,376
53,909,1112,237,33,36,1144.046875,264.375,0.9413076639175415,0.9858078360557556,0,0,1241,376
54,400,366,78,16,29,368.421875,88.125,0.9412380456924438,0.9656019806861877,0,0,1241,376
55,3015,538,115,65,65,562.328125,170.375,0.9411094188690186,0.9711191058158875,0,0,1241,376
56,659,1101,355,41,20,1105.265625,370.125,0.9405602216720581,0.9834586381912231,0,0,1241,376
57,4629,200,127,96,72,213.296875,182.125,0.9385732412338257,0.96451336145401,0,0,1241,376
58,1820,1078,55,29,108,1105.265625,111.625,0.9376795291900635,0.9579061269760132,0,0,1241,376
59,13779,878,12,316,165,1144.046875,111.625,0.9337368011474609,0.9090467095375061,0,0,1241,376
60,120,359,0,13,11,368.421875,5.875,0.9335463643074036,0.9916666746139526,0,0,1241,376
61,1409,0,340,59,35,19.390625,358.375,0.9317528009414673,0.969845712184906,0,0,1241,376
62,3335,1075,54,56,143,1105.265625,111.625,0.9314842224121094,0.9501173496246338,0,0,1241,376
63,8581,0,133,300,109,290.859375,205.625,0.9306778907775879,0.9386856555938721,0,0,1241,376
64,7525,0,0,328,31,213.296875,17.625,0.9302664399147034,0.9500711560249329,0,0,1241,376
65,2072,860,284,74,52,911.359375,323.125,0.9301138520240784,0.9634204506874084,0,0,1241,376
66,4886,637,88,85,90,678.671875,158.625,0.9294496774673462,0.9609375,0,0,1241,376
67,344,736,185,33,11,756.234375,193.875,0.9280800223350525,0.9769452214241028,0,0,1241,376
68,142,442,354,20,9,445.984375,358.375,0.9278600215911865,0.9655172228813171,0,0,1241,376
69,659,327,138,20,34,329.640625,146.875,0.9273589849472046,0.9641790986061096,0,0,1241,376
70,270,357,216,21,14,368.421875,229.125,0.9263764023780823,0.9852941036224365,0,0,1241,376
71,331,327,62,10,32,329.640625,88.125,0.9260326623916626,0.9969879388809204,0,0,1241,376
72,423,668,180,26,20,678.671875,182.125,0.925032377243042,0.9836448431015015,0,0,1241,376
73,1780,986,212,66,47,1027.703125,229.125,0.9243877530097961,0.9673311114311218,0,0,1241,376
74,5822,955,211,99,121,988.921875,287.875,0.9230083227157593,0.946946918964386,0,0,1241,376
75,281,783,132,25,10,795.015625,135.125,0.9218310713768005,0.9964538812637329,0,0,1241,376
76,404,824,49,12,36,833.796875,76.375,0.919349193572998,0.9803439974784851,0,0,1241,376
77,7764,843,272,222,103,1027.703125,358.375,0.9189058542251587,0.929855227470398,0,0,1241,376
78,247,750,90,9,26,756.234375,88.125,0.9152456521987915,0.9919354915618896,0,0,1241,376
79,6262,875,34,159,42,988.921875,64.625,0.9127844572067261,0.9616528153419495,0,0,1241,376
80,1017,380,190,35,36,407.203125,217.375,0.9127722978591919,0.9737098217010498,0,0,1241,376
81,136,400,91,12,12,407.203125,99.875,0.9093800187110901,0.9784172773361206,0,0,1241,376
82,1502,1110,121,45,60,1144.046875,123.375,0.9092128276824951,0.9545159339904785,0,0,1241,376
83,5488,693,20,83,162,756.234375,52.875,0.9067959785461426,0.936421275138855,0,0,1241,376
84,427,53,134,69,6,96.953125,135.125,0.9051148295402527,0.9611872434616089,0,0,1241,376
85,509,399,118,18,30,407.203125,135.125,0.9038280248641968,0.9805447459220886,0,0,1241,376
86,1674,874,103,164,13,911.359375,111.625,0.9033514857292175,0.9553728699684143,0,0,1241,376
87,1223,1084,181,96,18,1144.046875,193.875,0.9020059108734131,0.9387430548667908,0,0,1241,376
88,3906,56,140,238,54,58.171875,158.625,0.8995544910430908,0.9503988027572632,0,0,1241,376
89,218,437,215,14,16,445.984375,217.375,0.897651731967926,0.9863013625144958,0,0,1241,376
90,97,202,75,12,8,213.296875,76.375,0.8950639963150024,0.9591836929321289,0,0,1241,376
91,273,202,74,29,10,213.296875,76.375,0.8916192054748535,0.9642857313156128,0,0,1241,376
92,687,689,179,34,31,717.453125,182.125,0.8909854888916016,0.954285740852356,0,0,1241,376
93,579,285,357,36,18,290.859375,370.125,0.8868821263313293,0.9624573588371277,0,0,1241,376
94,3706,0,215,79,104,58.171875,287.875,0.8867402076721191,0.9514895677566528,0,0,1241,376
95,133,823,123,14,11,833.796875,123.375,0.8863051533699036,0.9925373196601868,0,0,1241,376
96,289,400,91,12,26,407.203125,99.875,0.8860025405883789,0.9795918464660645,0,0,1241,376
97,14805,1037,12,157,166,1105.265625,52.875,0.8857674598693848,0.9516873359680176,0,0,1241,376
98,328,386,190,29,15,407.203125,193.875,0.8838754296302795,0.9670658707618713,0,0,1241,376
99,570,875,127,51,17,911.359375,135.125,0.8829706311225891,0.9536082744598389,0,0,1241,376
100,1673,394,103,31,84,407.203125,135.125,0.8814455270767212,0.9447352886199951,0,0,1241,376
