id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,349359,212,745,1707,332,1110.0,894.375,1.0380011796951294,0.9753239750862122,0,0,1920,1080
1,6147,1121,395,65,96,1170.0,455.625,1.0155625343322754,0.9882048964500427,0,0,1920,1080
2,137859,497,0,1422,101,1650.0,84.375,1.006126046180725,0.983669102191925,0,0,1920,1080
3,290001,0,0,724,564,270.0,388.125,1.0020647048950195,0.9568684101104736,0,0,1920,1080
4,147801,0,607,566,469,330.0,725.625,1.0020558834075928,0.9820665717124939,0,0,1920,1080
5,6450,967,624,108,67,1050.0,658.125,1.0018082857131958,0.993819534778595,0,0,1920,1080
6,297665,722,222,1182,509,990.0,489.375,1.0016342401504517,0.9710380434989929,0,0,1920,1080
7,169221,1479,68,440,518,1770.0,556.875,0.9988541603088379,0.9861719012260437,0,0,1920,1080
8,8018,1087,669,94,91,1110.0,725.625,0.9956730008125305,0.984689474105835,0,0,1920,1080
9,15410,945,624,158,273,990.0,658.125,0.9922846555709839,0.967503011226654,0,0,1920,1080
10,10212,1539,764,212,115,1710.0,793.125,0.9890749454498291,0.9775823950767517,0,0,1920,1080
11,6205,994,429,65,96,1050.0,455.625,0.9867345094680786,0.9808459877967834,0,0,1920,1080
12,352986,122,235,1797,843,270.0,1063.125,0.9847760200500488,0.946472704410553,0,0,1920,1080
13,15250,339,757,274,59,510.0,793.125,0.9819326996803284,0.98704594373703,0,0,1920,1080
14,19082,1478,691,163,141,1530.0,793.125,0.9803750514984131,0.9817747473716736,0,0,1920,1080
15,5500,1649,808,92,70,1710.0,826.875,0.9796492457389832,0.9850207567214966,0,0,1920,1080
16,8003,1686,611,182,56,1770.0,658.125,0.9768359065055847,0.9757965207099915,0,0,1920,1080
17,5838,949,724,151,47,1050.0,759.375,0.9765037894248962,0.9880931973457336,0,0,1920,1080
18,30107,0,565,568,83,390.0,590.625,0.9749101400375366,0.928241491317749,0,0,1920,1080
19,6387,993,428,181,97,1050.0,489.375,0.9741617441177368,0.9507877230644226,0,0,1920,1080
20,8115,1858,739,61,145,1890.0,826.875,0.9732365012168884,0.9715432524681091,0,0,1920,1080
21,3041,1460,517,59,65,1470.0,523.125,0.9730924963951111,0.9862655401229858,0,0,1920,1080
22,957,443,994,58,17,450.0,995.625,0.9713786244392395,0.9895941615104675,0,0,1920,1080
23,6585,128,959,200,120,150.0,1063.125,0.9711287617683411,0.9858241677284241,0,0,1920,1080
24,10503,1465,142,115,151,1530.0,219.375,0.9701011776924133,0.9786030650138855,0,0,1920,1080
25,23064,1534,649,385,240,1890.0,725.625,0.9662531614303589,0.9617316722869873,0,0,1920,1080
26,221305,496,0,1423,280,1650.0,84.375,0.9650145769119263,0.9036732912063599,0,0,1920,1080
27,17819,337,674,372,71,630.0,725.625,0.9640043377876282,0.9614432454109192,0,0,1920,1080
28,51648,279,90,161,396,390.0,151.875,0.9627553224563599,0.9791586995124817,0,0,1920,1080
29,121985,325,674,387,367,630.0,826.875,0.961976945400238,0.9716743230819702,0,0,1920,1080
30,4785,1641,763,110,53,1710.0,793.125,0.960004985332489,0.9850653409957886,0,0,1920,1080
31,7115,1292,557,118,112,1350.0,624.375,0.9582841992378235,0.9703477621078491,0,0,1920,1080
32,4981,654,856,58,106,690.0,894.375,0.9580605626106262,0.9724479913711548,0,0,1920,1080
33,3369,370,351,57,72,390.0,388.125,0.9570803642272949,0.9814923405647278,0,0,1920,1080
34,12054,1568,573,351,49,1710.0,590.625,0.9546360969543457,0.9762839674949646,0,0,1920,1080
35,18497,402,902,197,123,450.0,928.125,0.9527501463890076,0.9491721987724304,0,0,1920,1080
36,396,325,296,18,25,330.0,320.625,0.9518864154815674,0.975062370300293,0,0,1920,1080
37,14935,337,826,274,65,450.0,826.875,0.9489538073539734,0.9121250510215759,0,0,1920,1080
38,7520,656,370,34,243,690.0,388.125,0.9484698176383972,0.9803869724273682,0,0,1920,1080
39,2031,1088,669,89,24,1110.0,691.875,0.9471703767776489,0.9670702219009399,0,0,1920,1080
40,8519,322,909,92,126,390.0,995.625,0.946730375289917,0.9731107950210571,0,0,1920,1080
41,763,611,408,21,40,630.0,421.875,0.945678174495697,0.9830949306488037,0,0,1920,1080
42,358,1158,702,16,21,1170.0,725.625,0.9446390867233276,0.9861496090888977,0,0,1920,1080
43,14570,1294,515,169,215,1350.0,556.875,0.9443886280059814,0.9342288970947266,0,0,1920,1080
44,4783,1312,646,150,84,1350.0,658.125,0.944270670413971,0.9467263221740723,0,0,1920,1080
45,18598,545,407,107,269,570.0,556.875,0.9439346790313721,0.9724342823028564,0,0,1920,1080
46,14278,1580,99,220,128,1710.0,118.125,0.9414287805557251,0.9538871645927429,0,0,1920,1080
47,10291,560,907,133,134,570.0,961.875,0.9381383657455444,0.9350468516349792,0,0,1920,1080
48,8360,769,658,90,101,810.0,725.625,0.9374151229858398,0.9754166007041931,0,0,1920,1080
49,1541,708,794,100,18,750.0,793.125,0.936761200428009,0.9871050715446472,0,0,1920,1080
50,17206,1534,649,385,85,1770.0,691.875,0.9367032647132874,0.9657440185546875,0,0,1920,1080
51,3668,284,405,77,59,330.0,421.875,0.9362072944641113,0.9781612157821655,0,0,1920,1080
52,5321,46,572,116,50,90.0,590.625,0.9355118274688721,0.9629766941070557,0,0,1920,1080
53,4818,1441,520,95,107,1530.0,590.625,0.9328227043151855,0.953582227230072,0,0,1920,1080
54,23655,789,121,688,35,1230.0,151.875,0.931809663772583,0.9637256264686584,0,0,1920,1080
55,1315,857,728,90,15,870.0,725.625,0.9284846186637878,0.9456035494804382,0,0,1920,1080
56,3766,1742,829,177,83,1890.0,894.375,0.9280239939689636,0.9624804854393005,0,0,1920,1080
57,718,1893,583,26,27,1890.0,590.625,0.9266309142112732,0.971389651298523,0,0,1920,1080
58,1199,1309,515,44,41,1350.0,523.125,0.926321268081665,0.9695723652839661,0,0,1920,1080
59,4738,621,350,40,212,630.0,388.125,0.9261348843574524,0.956584632396698,0,0,1920,1080
60,480,453,850,41,12,450.0,860.625,0.9240092635154724,0.9711340069770813,0,0,1920,1080
61,866,134,578,26,34,150.0,590.625,0.9239952564239502,0.9681093096733093,0,0,1920,1080
62,3137,366,417,61,65,390.0,455.625,0.9215854406356812,0.954119861125946,0,0,1920,1080
63,913,665,613,48,20,690.0,624.375,0.9210116267204285,0.9847991466522217,0,0,1920,1080
64,4285,710,683,59,74,750.0,691.875,0.9194624423980713,0.9799168705940247,0,0,1920,1080
65,2089,343,832,48,46,390.0,860.625,0.9191397428512573,0.9638667106628418,0,0,1920,1080
66,918,1738,849,69,29,1770.0,860.625,0.9190998077392578,0.9677419066429138,0,0,1920,1080
67,1628,292,285,52,43,330.0,320.625,0.9162760972976685,0.9579073786735535,0,0,1920,1080
68,1275,672,850,87,21,750.0,860.625,0.9150740504264832,0.9759690165519714,0,0,1920,1080
69,1656,1326,535,118,90,1350.0,556.875,0.911033034324646,0.963776707649231,0,0,1920,1080
70,2233,554,835,52,48,570.0,860.625,0.9094070196151733,0.961724579334259,0,0,1920,1080
71,13598,603,317,87,296,690.0,388.125,0.9084385633468628,0.9135697484016418,0,0,1920,1080
72,1199,1324,536,53,39,1350.0,556.875,0.908406674861908,0.9582992792129517,0,0,1920,1080
73,4774,656,612,140,41,690.0,624.375,0.9023099541664124,0.9357779622077942,0,0,1920,1080
74,1275,1643,689,20,76,1650.0,725.625,0.9019518494606018,0.9745762944221497,0,0,1920,1080
75,884,541,570,47,23,570.0,590.625,0.8986726403236389,0.9642857313156128,0,0,1920,1080
76,1513,616,616,48,39,630.0,624.375,0.8952938318252563,0.9673416018486023,0,0,1920,1080
77,1187,1409,554,25,60,1410.0,590.625,0.8896588087081909,0.9549180269241333,0,0,1920,1080
78,686,1612,832,41,23,1650.0,826.875,0.885004460811615,0.9559659361839294,0,0,1920,1080
79,3997,298,122,76,116,330.0,151.875,0.8837442398071289,0.9309760332107544,0,0,1920,1080
