id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,77489,172,186,751,189,484.765625,264.375,1.0245335102081299,0.9685899019241333,0,0,1241,376
1,64112,890,137,350,236,1144.046875,170.375,1.0219634771347046,0.9797332882881165,0,0,1241,376
2,16276,0,198,135,160,19.390625,264.375,1.0144391059875488,0.9866430759429932,0,0,1241,376
3,13032,843,0,127,235,911.359375,64.625,1.0111297369003296,0.9738814234733582,0,0,1241,376
4,27978,117,0,665,158,484.765625,52.875,1.0079900026321411,0.9545470476150513,0,0,1241,376
5,7687,752,179,137,84,795.015625,205.625,1.002905011177063,0.9678534865379333,0,0,1241,376
6,42540,930,0,310,200,1027.703125,146.875,1.0018839836120605,0.9881266951560974,0,0,1241,376
7,47034,126,0,337,211,213.296875,99.875,0.9974939823150635,0.9546002745628357,0,0,1241,376
8,8487,1138,163,102,95,1221.609375,240.875,0.9946095943450928,0.989921510219574,0,0,1241,376
9,3163,1028,316,67,59,1066.484375,358.375,0.9923118352890015,0.9830614924430847,0,0,1241,376
10,5995,0,21,125,73,96.953125,88.125,0.9898176789283752,0.9831321239471436,0,0,1241,376
11,12397,155,194,219,73,290.859375,240.875,0.9873337745666504,0.9694680571556091,0,0,1241,376
12,8068,951,172,67,144,988.921875,217.375,0.9847730398178101,0.9568380117416382,0,0,1241,376
13,7049,16,79,99,120,58.171875,146.875,0.9834778308868408,0.9702222943305969,0,0,1241,376
14,8354,443,54,111,123,523.546875,135.125,0.9832054376602173,0.964924693107605,0,0,1241,376
15,1044,0,308,27,52,19.390625,323.125,0.9829776883125305,0.9933205842971802,0,0,1241,376
16,3393,1029,181,56,69,1066.484375,240.875,0.9826091527938843,0.9859731197357178,0,0,1241,376
17,32171,601,195,320,179,639.890625,370.125,0.9798954725265503,0.9409683346748352,0,0,1241,376
18,1264,676,178,50,29,678.671875,193.875,0.9787003993988037,0.9627618193626404,0,0,1241,376
19,9300,129,232,198,83,174.515625,299.625,0.9785768985748291,0.9787279367446899,0,0,1241,376
20,8732,1170,0,70,128,1182.828125,111.625,0.9753473997116089,0.9854496121406555,0,0,1241,376
21,913,221,201,41,25,252.078125,217.375,0.9749366641044617,0.980434775352478,0,0,1241,376
22,1931,1203,51,37,53,1221.609375,52.875,0.972331702709198,0.9861325025558472,0,0,1241,376
23,765,0,220,29,33,19.390625,229.125,0.9718724489212036,0.98828125,0,0,1241,376
24,376,79,262,35,14,96.953125,264.375,0.9715057015419006,0.9920212626457214,0,0,1241,376
25,2168,894,272,47,67,911.359375,299.625,0.97029709815979,0.9844322204589844,0,0,1241,376
26,4024,0,207,124,45,96.953125,240.875,0.9694581031799316,0.977935791015625,0,0,1241,376
27,4926,1041,35,54,102,1066.484375,52.875,0.9676620960235596,0.9541139006614685,0,0,1241,376
28,12685,126,0,315,91,329.640625,52.875,0.9666644930839539,0.9488793611526489,0,0,1241,376
29,16436,0,0,125,215,96.953125,99.875,0.9663485288619995,0.9628481268882751,0,0,1241,376
30,1501,75,172,45,48,96.953125,182.125,0.9648165702819824,0.9808959364891052,0,0,1241,376
31,617,265,247,40,21,290.859375,252.625,0.9607799649238586,0.9855538010597229,0,0,1241,376
32,446,246,21,29,18,252.078125,29.375,0.9585075378417969,0.9755555391311646,0,0,1241,376
33,1641,787,137,49,42,795.015625,170.375,0.9583314657211304,0.9794933795928955,0,0,1241,376
34,2809,766,0,97,44,795.015625,29.375,0.9576260447502136,0.984104573726654,0,0,1241,376
35,2494,965,174,52,54,988.921875,182.125,0.9565219879150391,0.9766336679458618,0,0,1241,376
36,4921,793,241,101,66,872.578125,299.625,0.9553201794624329,0.9714570641517639,0,0,1241,376
37,3982,114,0,108,120,135.734375,41.125,0.9537183046340942,0.9773856997489929,0,0,1241,376
38,341,870,67,18,21,872.578125,88.125,0.9529983401298523,0.979651153087616,0,0,1241,376
39,1249,1036,337,41,38,1066.484375,370.125,0.9511787295341492,0.9746835231781006,0,0,1241,376
40,3897,118,134,72,93,135.734375,170.375,0.949515700340271,0.9753619432449341,0,0,1241,376
41,1493,791,183,80,23,795.015625,193.875,0.9485491514205933,0.9742574095726013,0,0,1241,376
42,753,833,67,34,22,833.796875,88.125,0.9473533034324646,0.9815789461135864,0,0,1241,376
43,995,0,115,31,35,19.390625,135.125,0.9464872479438782,0.9850149750709534,0,0,1241,376
44,2150,406,182,88,33,445.984375,205.625,0.943284809589386,0.9679487347602844,0,0,1241,376
45,813,793,68,37,22,795.015625,76.375,0.9411312937736511,0.9732685089111328,0,0,1241,376
46,707,0,151,27,26,19.390625,158.625,0.9394485950469971,0.9915373921394348,0,0,1241,376
47,1066,164,203,57,25,174.515625,229.125,0.9378257989883423,0.9741935729980469,0,0,1241,376
48,231,829,215,32,8,833.796875,217.375,0.9376115202903748,0.9828326106071472,0,0,1241,376
49,2880,0,0,113,38,19.390625,5.875,0.9361435174942017,0.9695518016815186,0,0,1241,376
50,2355,537,117,56,58,562.328125,170.375,0.9355218410491943,0.9698870778083801,0,0,1241,376
51,42125,16,193,608,181,601.109375,287.875,0.9352709054946899,0.937283456325531,0,0,1241,376
52,6388,1020,174,80,98,1027.703125,252.625,0.9349325299263,0.9637258052825928,0,0,1241,376
53,1820,794,97,99,21,833.796875,111.625,0.9347085356712341,0.9793926477432251,0,0,1241,376
54,2959,4,282,132,47,96.953125,311.375,0.9344035983085632,0.9485657811164856,0,0,1241,376
55,2291,128,230,82,49,174.515625,252.625,0.9337574243545532,0.9458315968513489,0,0,1241,376
56,30873,677,0,225,201,756.234375,64.625,0.933089017868042,0.942512035369873,0,0,1241,376
57,2414,960,65,34,77,988.921875,135.125,0.9330052137374878,0.9701187014579773,0,0,1241,376
58,820,280,202,41,21,290.859375,217.375,0.9328541159629822,0.9831121563911438,0,0,1241,376
59,4924,970,136,270,37,1027.703125,158.625,0.9318549036979675,0.9517857432365417,0,0,1241,376
60,337,1170,347,27,13,1182.828125,358.375,0.9295059442520142,0.9881305694580078,0,0,1241,376
61,1753,205,153,52,44,213.296875,193.875,0.9273303151130676,0.9718468189239502,0,0,1241,376
62,198,753,224,12,25,756.234375,229.125,0.9266341328620911,0.9752475023269653,0,0,1241,376
63,3260,624,95,68,74,678.671875,111.625,0.9257161617279053,0.9564303159713745,0,0,1241,376
64,331,780,235,16,30,795.015625,264.375,0.9234094023704529,0.9820359349250793,0,0,1241,376
65,314,946,202,14,23,950.140625,205.625,0.923377275466919,0.9905063509941101,0,0,1241,376
66,1363,1219,236,21,84,1221.609375,287.875,0.9217292070388794,0.9689081907272339,0,0,1241,376
67,863,182,300,102,15,213.296875,311.375,0.919940710067749,0.9748571515083313,0,0,1241,376
68,245,407,149,10,24,407.203125,170.375,0.9196006059646606,0.975806474685669,0,0,1241,376
69,754,763,5,43,32,795.015625,5.875,0.9177157878875732,0.96714848279953,0,0,1241,376
70,5399,120,137,135,89,174.515625,193.875,0.917627215385437,0.9531475901603699,0,0,1241,376
71,282,792,213,21,15,795.015625,217.375,0.9166988134384155,0.9616724848747253,0,0,1241,376
72,1167,368,215,41,36,368.421875,217.375,0.9166805744171143,0.9428571462631226,0,0,1241,376
73,2203,1024,283,92,71,1105.265625,334.875,0.91574627161026,0.9310043454170227,0,0,1241,376
74,8512,0,307,293,66,58.171875,358.375,0.9143428206443787,0.9073599576950073,0,0,1241,376
75,116,320,167,16,7,329.640625,170.375,0.9128492474555969,1.0,0,0,1241,376
