id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,71103,147,194,718,181,678.671875,299.625,1.0403493642807007,0.9705119729042053,0,0,1241,376
1,23548,750,193,235,132,872.578125,276.125,1.023352026939392,0.981216311454773,0,0,1241,376
2,19295,337,0,304,162,562.328125,135.125,1.0109434127807617,0.9844618439674377,0,0,1241,376
3,5356,1206,69,19,306,1221.609375,276.125,0.9892033338546753,0.9793357849121094,0,0,1241,376
4,12207,0,261,290,52,19.390625,311.375,0.9869493246078491,0.9727177619934082,0,0,1241,376
5,64551,957,0,283,273,1105.265625,158.625,0.9837275743484497,0.9652850031852722,0,0,1241,376
6,17375,949,198,291,78,1066.484375,252.625,0.9830835461616516,0.9818555116653442,0,0,1241,376
7,4169,182,231,213,26,290.859375,252.625,0.9802005290985107,0.9693685173988342,0,0,1241,376
8,15178,0,0,133,263,96.953125,29.375,0.9801942110061646,0.9677858352661133,0,0,1241,376
9,22111,642,0,228,215,756.234375,205.625,0.9801348447799683,0.9558738470077515,0,0,1241,376
10,10763,0,304,250,71,19.390625,370.125,0.9792575240135193,0.966174304485321,0,0,1241,376
11,24746,109,0,231,231,213.296875,52.875,0.9791362285614014,0.9412433505058289,0,0,1241,376
12,14154,770,11,189,175,911.359375,111.625,0.97829270362854,0.9600304365158081,0,0,1241,376
13,492,943,28,14,32,950.140625,29.375,0.9770878553390503,0.9879032373428345,0,0,1241,376
14,14326,338,9,144,176,368.421875,135.125,0.9757683277130127,0.9618780612945557,0,0,1241,376
15,4440,1115,0,125,37,1182.828125,29.375,0.9751911163330078,0.9930384159088135,0,0,1241,376
16,2862,1138,72,45,66,1144.046875,135.125,0.9722975492477417,0.9850694537162781,0,0,1241,376
17,1000,869,0,88,11,950.140625,5.875,0.9715688824653625,0.987077534198761,0,0,1241,376
18,3793,293,188,123,44,329.640625,217.375,0.9714471697807312,0.9670301079750061,0,0,1241,376
19,1285,1005,99,27,49,1027.703125,135.125,0.9691828489303589,0.9708141088485718,0,0,1241,376
20,1207,1205,33,35,35,1221.609375,64.625,0.9673698544502258,0.9860541224479675,0,0,1241,376
21,14839,0,123,198,118,96.953125,193.875,0.9653337001800537,0.9614725112915039,0,0,1241,376
22,1430,1039,93,29,53,1066.484375,123.375,0.9652355313301086,0.9753086566925049,0,0,1241,376
23,10760,0,258,353,117,213.296875,323.125,0.9641231298446655,0.9616508483886719,0,0,1241,376
24,1126,807,275,33,52,833.796875,311.375,0.9636610746383667,0.9797356724739075,0,0,1241,376
25,1252,645,207,78,21,678.671875,205.625,0.9629726409912109,0.9825119376182556,0,0,1241,376
