id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,417402,85,0,1514,360,1225.0,98.4375,1.023484230041504,0.9594408273696899,0,0,1600,900
1,393825,4,527,1595,370,1075.0,745.3125,1.0229182243347168,0.970127284526825,0,0,1600,900
2,4082,580,218,116,34,625.0,239.0625,1.0082452297210693,0.9977973699569702,0,0,1600,900
3,9149,49,599,384,34,225.0,604.6875,1.0054693222045898,0.9750324487686157,0,0,1600,900
4,41528,87,399,267,181,175.0,407.8125,1.0054494142532349,0.980365514755249,0,0,1600,900
5,2921,1431,42,81,42,1475.0,70.3125,1.005041480064392,0.9921555519104004,0,0,1600,900
6,16789,0,0,212,157,25.0,154.6875,0.9968248605728149,0.9870937466621399,0,0,1600,900
7,2970,0,188,91,50,25.0,210.9375,0.9930199980735779,0.988621175289154,0,0,1600,900
8,6129,1244,618,135,281,1275.0,745.3125,0.9905998706817627,0.9801260232925415,0,0,1600,900
9,18377,0,322,59,413,25.0,576.5625,0.9892520904541016,0.9795466661453247,0,0,1600,900
10,1963,536,574,52,89,575.0,660.9375,0.9884029626846313,0.9738956093788147,0,0,1600,900
11,5826,1256,273,138,71,1375.0,323.4375,0.9863359332084656,0.9770914912223816,0,0,1600,900
12,6134,1206,618,104,281,1225.0,660.9375,0.9836931228637695,0.9815831780433655,0,0,1600,900
13,10308,1094,261,93,173,1125.0,351.5625,0.9832297563552856,0.9785049557685852,0,0,1600,900
14,16881,1193,270,146,164,1225.0,407.8125,0.9831726551055908,0.9645806550979614,0,0,1600,900
15,4303,0,269,131,36,75.0,295.3125,0.9827993512153625,0.9843317866325378,0,0,1600,900
16,1449,0,421,24,60,25.0,435.9375,0.9817811846733093,0.9822039604187012,0,0,1600,900
17,14869,0,688,275,103,25.0,773.4375,0.9802850484848022,0.9494360089302063,0,0,1600,900
18,7982,357,439,66,133,375.0,548.4375,0.9801068305969238,0.9844294786453247,0,0,1600,900
19,14045,467,331,128,151,475.0,351.5625,0.9794487953186035,0.9666643142700195,0,0,1600,900
20,7036,419,416,81,114,425.0,435.9375,0.9788883328437805,0.9804225564002991,0,0,1600,900
21,100663,1262,530,337,367,1425.0,857.8125,0.9783382415771484,0.967296838760376,0,0,1600,900
22,28318,0,158,264,149,175.0,295.3125,0.9781442880630493,0.9745231866836548,0,0,1600,900
23,12301,0,321,40,305,25.0,604.6875,0.9778444766998291,0.9848252534866333,0,0,1600,900
24,4853,272,317,81,65,275.0,351.5625,0.9760466814041138,0.9889276027679443,0,0,1600,900
25,5195,0,626,60,110,25.0,632.8125,0.9751229286193848,0.9858589768409729,0,0,1600,900
26,3434,415,605,71,112,425.0,717.1875,0.9745789766311646,0.9789322018623352,0,0,1600,900
27,2157,597,465,30,97,625.0,492.1875,0.9730830192565918,0.9693083167076111,0,0,1600,900
28,766,1529,67,70,17,1575.0,70.3125,0.973071813583374,0.9870129823684692,0,0,1600,900
29,14851,0,700,412,147,25.0,801.5625,0.9728302955627441,0.9700908660888672,0,0,1600,900
30,11031,646,292,99,261,725.0,407.8125,0.9725017547607422,0.9765422344207764,0,0,1600,900
31,8745,1395,219,87,126,1475.0,239.0625,0.9710204005241394,0.9586832523345947,0,0,1600,900
32,1577,548,574,28,82,575.0,604.6875,0.9707939028739929,0.9719626307487488,0,0,1600,900
33,3229,922,268,71,80,925.0,295.3125,0.9696155786514282,0.9809699058532715,0,0,1600,900
34,468,877,87,12,41,875.0,98.4375,0.9680210947990417,0.9872340559959412,0,0,1600,900
35,40894,1028,170,453,176,1225.0,239.0625,0.9679915308952332,0.943044126033783,0,0,1600,900
36,3292,1574,159,25,162,1575.0,210.9375,0.9677572250366211,0.9751124382019043,0,0,1600,900
37,487,975,90,12,40,975.0,126.5625,0.9672983884811401,0.9918032884597778,0,0,1600,900
38,4966,1124,0,475,45,1575.0,42.1875,0.9644729495048523,0.978846549987793,0,0,1600,900
39,1974,889,87,65,35,925.0,98.4375,0.9638445973396301,0.9814163446426392,0,0,1600,900
40,2495,110,154,152,35,225.0,154.6875,0.9633560180664062,0.9699723720550537,0,0,1600,900
41,532,1408,113,15,37,1425.0,126.5625,0.9591590166091919,0.9741219878196716,0,0,1600,900
42,8343,1480,225,111,119,1525.0,323.4375,0.95734703540802,0.9778435826301575,0,0,1600,900
43,124361,895,528,704,369,1375.0,604.6875,0.9561539888381958,0.918144166469574,0,0,1600,900
44,441,776,86,12,39,775.0,98.4375,0.9560734629631042,0.9841628670692444,0,0,1600,900
45,3955,49,439,39,110,75.0,520.3125,0.9528825879096985,0.9752190113067627,0,0,1600,900
46,2891,161,309,47,67,175.0,351.5625,0.9520441889762878,0.9794661402702332,0,0,1600,900
47,496,673,82,12,41,675.0,98.4375,0.9519014358520508,0.9939516186714172,0,0,1600,900
48,6245,1274,289,66,126,1325.0,379.6875,0.9503232836723328,0.9677622318267822,0,0,1600,900
49,1812,849,446,39,48,875.0,464.0625,0.9495992660522461,0.9798474907875061,0,0,1600,900
50,5052,82,431,45,168,125.0,492.1875,0.949059784412384,0.9713282585144043,0,0,1600,900
51,970,0,239,46,31,25.0,267.1875,0.9485520124435425,0.9745157957077026,0,0,1600,900
52,12155,0,300,166,136,125.0,379.6875,0.948062539100647,0.9670685529708862,0,0,1600,900
53,3878,747,354,55,99,775.0,435.9375,0.9478206634521484,0.9813632965087891,0,0,1600,900
54,6859,1230,413,108,93,1325.0,435.9375,0.9473283290863037,0.9602913856506348,0,0,1600,900
55,979,663,425,19,50,675.0,464.0625,0.9470583200454712,0.9959225058555603,0,0,1600,900
56,1691,770,449,35,117,775.0,464.0625,0.9466227293014526,0.9662594795227051,0,0,1600,900
57,5821,203,302,65,99,225.0,379.6875,0.94545578956604,0.9758995175361633,0,0,1600,900
58,6246,914,378,102,77,975.0,379.6875,0.9448930025100708,0.9534701704978943,0,0,1600,900
59,1298,160,375,48,28,175.0,379.6875,0.9445726275444031,0.9742619395256042,0,0,1600,900
60,3863,923,269,69,187,975.0,295.3125,0.9431030750274658,0.9726971387863159,0,0,1600,900
61,7608,161,308,300,75,175.0,351.5625,0.943096399307251,0.9472673535346985,0,0,1600,900
62,4250,1149,385,61,137,1175.0,407.8125,0.9428807497024536,0.9593908786773682,0,0,1600,900
63,734,1338,435,53,15,1375.0,435.9375,0.9423194527626038,0.9784946441650391,0,0,1600,900
64,4492,227,223,91,92,275.0,267.1875,0.9423094987869263,0.9619921445846558,0,0,1600,900
65,450,98,431,29,19,125.0,435.9375,0.941361129283905,0.9801762104034424,0,0,1600,900
66,15654,0,651,618,198,75.0,801.5625,0.9413270950317383,0.9566870331764221,0,0,1600,900
67,5198,467,503,128,56,525.0,520.3125,0.9407272934913635,0.9722802639007568,0,0,1600,900
68,440,1369,127,22,20,1375.0,126.5625,0.9401920437812805,0.9865168333053589,0,0,1600,900
69,2469,895,453,60,46,925.0,492.1875,0.9400491714477539,0.9701551795005798,0,0,1600,900
70,600,313,228,74,9,325.0,239.0625,0.9376293420791626,0.9701986908912659,0,0,1600,900
71,7574,812,341,94,107,875.0,379.6875,0.936966061592102,0.9598393440246582,0,0,1600,900
72,5076,501,474,275,29,725.0,492.1875,0.9343879222869873,0.9682047367095947,0,0,1600,900
73,3288,0,740,175,61,125.0,745.3125,0.9340245723724365,0.9732491970062256,0,0,1600,900
74,1285,769,451,37,43,775.0,492.1875,0.9337421655654907,0.973906397819519,0,0,1600,900
75,1817,408,522,61,51,425.0,548.4375,0.9330903887748718,0.9549839496612549,0,0,1600,900
76,801,817,108,46,19,825.0,126.5625,0.9330116510391235,0.9704068899154663,0,0,1600,900
77,416,162,83,11,38,175.0,98.4375,0.9325305223464966,0.973809540271759,0,0,1600,900
78,2918,730,331,113,33,825.0,351.5625,0.9307182431221008,0.9652730822563171,0,0,1600,900
79,20958,86,10,1327,56,1175.0,42.1875,0.9303072690963745,0.927988588809967,0,0,1600,900
80,10155,1463,158,136,163,1525.0,182.8125,0.9301417469978333,0.9336123466491699,0,0,1600,900
81,588,413,704,75,13,425.0,717.1875,0.929040253162384,0.9614740610122681,0,0,1600,900
82,220,708,113,21,11,725.0,126.5625,0.9279317259788513,0.9603524208068848,0,0,1600,900
83,3274,892,322,56,94,925.0,379.6875,0.9272447228431702,0.9615961313247681,0,0,1600,900
84,2064,849,447,39,104,875.0,464.0625,0.9266363978385925,0.9483082890510559,0,0,1600,900
85,4363,518,284,95,81,525.0,323.4375,0.9261503219604492,0.9640045166015625,0,0,1600,900
86,10342,342,305,117,131,425.0,323.4375,0.9254648685455322,0.9534026384353638,0,0,1600,900
87,6019,854,521,745,76,1225.0,548.4375,0.9252073168754578,0.9522266983985901,0,0,1600,900
88,17833,347,305,153,222,375.0,351.5625,0.9247446060180664,0.9385181665420532,0,0,1600,900
89,3671,1123,342,64,92,1175.0,351.5625,0.9247148633003235,0.9358670115470886,0,0,1600,900
90,5537,1417,317,78,127,1475.0,351.5625,0.924342930316925,0.9598230123519897,0,0,1600,900
91,1028,293,295,52,26,325.0,295.3125,0.9241196513175964,0.9740633964538574,0,0,1600,900
92,9308,55,300,107,105,75.0,351.5625,0.9240677356719971,0.9638605117797852,0,0,1600,900
93,237,1069,97,11,21,1075.0,98.4375,0.9237789511680603,0.9957982897758484,0,0,1600,900
94,2400,603,423,60,50,625.0,435.9375,0.9224698543548584,0.9321012496948242,0,0,1600,900
95,571,307,584,28,23,325.0,604.6875,0.9203301668167114,0.958833634853363,0,0,1600,900
96,1534,1567,402,32,52,1575.0,435.9375,0.920211136341095,0.9806825518608093,0,0,1600,900
97,411,568,81,11,40,575.0,98.4375,0.919872522354126,0.973621129989624,0,0,1600,900
98,11753,619,496,447,92,825.0,576.5625,0.9155824780464172,0.9004758596420288,0,0,1600,900
99,13770,1231,291,108,213,1275.0,435.9375,0.9141175746917725,0.9466657042503357,0,0,1600,900
100,383,573,105,25,17,575.0,126.5625,0.9141092896461487,0.9640102982521057,0,0,1600,900
101,1049,583,577,116,12,575.0,576.5625,0.9138432741165161,0.9616463780403137,0,0,1600,900
102,376,975,478,9,64,975.0,492.1875,0.9129717946052551,0.9712041616439819,0,0,1600,900
103,572,890,119,74,10,925.0,126.5625,0.9112228751182556,0.9637305736541748,0,0,1600,900
104,377,1012,114,21,18,1025.0,126.5625,0.9107993245124817,0.9789473414421082,0,0,1600,900
105,509,341,569,49,13,375.0,576.5625,0.9106885194778442,0.9610894918441772,0,0,1600,900
106,10957,812,325,136,166,875.0,351.5625,0.9103555679321289,0.9521560668945312,0,0,1600,900
107,3607,812,356,52,92,825.0,407.8125,0.9093353152275085,0.96750408411026,0,0,1600,900
108,6417,386,185,653,15,575.0,182.8125,0.9092475771903992,0.9528229832649231,0,0,1600,900
109,5237,50,581,285,25,325.0,604.6875,0.9082291126251221,0.9533669352531433,0,0,1600,900
110,405,615,317,12,52,625.0,351.5625,0.9080889225006104,0.9803439974784851,0,0,1600,900
111,376,604,107,25,16,625.0,126.5625,0.9079667925834656,0.9608355164527893,0,0,1600,900
112,4832,654,291,79,83,675.0,323.4375,0.9075412154197693,0.9712010025978088,0,0,1600,900
113,1949,381,298,132,35,475.0,323.4375,0.9072136282920837,0.9524999856948853,0,0,1600,900
114,507,157,451,25,20,175.0,464.0625,0.9065616726875305,0.9843444228172302,0,0,1600,900
115,165,15,739,20,9,25.0,745.3125,0.9034305810928345,0.9642857313156128,0,0,1600,900
116,550,1197,461,33,19,1225.0,464.0625,0.9024892449378967,0.976576566696167,0,0,1600,900
117,2531,81,461,46,76,125.0,492.1875,0.9016873836517334,0.9604344367980957,0,0,1600,900
118,2259,499,477,97,26,525.0,492.1875,0.9002686142921448,0.9712668657302856,0,0,1600,900
119,895,1099,415,35,29,1125.0,435.9375,0.8979417681694031,0.9373649954795837,0,0,1600,900
120,299,1064,117,20,16,1075.0,126.5625,0.8965101838111877,0.9737704992294312,0,0,1600,900
121,16679,589,519,758,69,1025.0,548.4375,0.8962007761001587,0.9133908152580261,0,0,1600,900
122,454,210,102,27,19,225.0,98.4375,0.8956230282783508,0.9419354796409607,0,0,1600,900
123,1057,284,410,52,24,325.0,407.8125,0.8941166400909424,0.9627213478088379,0,0,1600,900
124,654,1200,121,36,18,1225.0,126.5625,0.8937926292419434,0.9727685451507568,0,0,1600,900
125,4694,855,538,460,58,925.0,576.5625,0.8902142643928528,0.9452705383300781,0,0,1600,900
126,922,0,625,43,27,25.0,632.8125,0.8900986909866333,0.9178794026374817,0,0,1600,900
127,406,870,285,14,52,875.0,323.4375,0.888824462890625,0.9805352687835693,0,0,1600,900
128,355,867,495,6,59,875.0,520.3125,0.888649582862854,0.937158465385437,0,0,1600,900
129,260,817,110,16,16,825.0,126.5625,0.8883278965950012,0.9731800556182861,0,0,1600,900
130,386,615,318,11,140,625.0,323.4375,0.8882358074188232,0.9617347121238708,0,0,1600,900
131,1336,96,740,73,28,125.0,745.3125,0.887817919254303,0.967623233795166,0,0,1600,900
132,1040,702,460,65,19,725.0,464.0625,0.8852474093437195,0.9475655555725098,0,0,1600,900
133,12806,466,495,398,66,725.0,520.3125,0.8847270011901855,0.9215202927589417,0,0,1600,900
134,7636,990,345,79,138,1025.0,407.8125,0.8822252750396729,0.9425989389419556,0,0,1600,900
135,403,1164,122,32,16,1175.0,126.5625,0.8815183043479919,0.9680589437484741,0,0,1600,900
136,1766,685,436,83,42,725.0,464.0625,0.8800370693206787,0.9256424307823181,0,0,1600,900
