id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,409686,149,0,1382,410,1075.0,182.8125,1.018337368965149,0.9659403562545776,0,0,1600,900
1,60565,413,357,270,244,425.0,548.4375,1.0173568725585938,0.9824814200401306,0,0,1600,900
2,227988,747,511,852,385,975.0,548.4375,1.016786813735962,0.9835904836654663,0,0,1600,900
3,96563,0,402,314,435,25.0,717.1875,1.0101385116577148,0.9845905900001526,0,0,1600,900
4,3968,0,719,41,120,25.0,745.3125,1.0050426721572876,0.9942196607589722,0,0,1600,900
5,50654,0,0,175,363,75.0,323.4375,1.0028876066207886,0.9839901328086853,0,0,1600,900
6,3011,1201,59,133,37,1275.0,70.3125,1.002812385559082,0.9904005527496338,0,0,1600,900
7,1768,1202,149,62,32,1225.0,154.6875,1.0013803243637085,0.9876335263252258,0,0,1600,900
8,2478,550,277,90,28,575.0,295.3125,0.9995637536048889,0.9864054322242737,0,0,1600,900
9,48346,1179,352,420,220,1575.0,548.4375,0.997772216796875,0.9762629866600037,0,0,1600,900
10,39372,985,518,614,190,1175.0,548.4375,0.9960930943489075,0.9772253632545471,0,0,1600,900
11,42094,1162,0,437,355,1575.0,70.3125,0.9932260513305664,0.9642965197563171,0,0,1600,900
12,8242,700,616,102,283,775.0,660.9375,0.9925867915153503,0.9850746393203735,0,0,1600,900
13,95043,245,526,561,371,725.0,689.0625,0.9897827506065369,0.9624760746955872,0,0,1600,900
14,5447,312,541,101,74,325.0,604.6875,0.9840187430381775,0.9750271439552307,0,0,1600,900
15,4380,234,629,50,103,275.0,689.0625,0.9832324385643005,0.9854578375816345,0,0,1600,900
16,616,1121,471,17,46,1125.0,520.3125,0.9817031025886536,0.9664536714553833,0,0,1600,900
17,5216,1054,325,105,74,1075.0,351.5625,0.9793011546134949,0.9702538847923279,0,0,1600,900
18,4315,229,447,66,96,275.0,464.0625,0.9790739417076111,0.9855039119720459,0,0,1600,900
19,21806,1488,33,111,322,1575.0,154.6875,0.978162407875061,0.9765239357948303,0,0,1600,900
20,2222,57,0,53,57,75.0,42.1875,0.9767953157424927,0.9830960631370544,0,0,1600,900
21,21249,160,0,126,435,225.0,182.8125,0.9749445915222168,0.9605348110198975,0,0,1600,900
22,23128,1336,171,118,405,1375.0,351.5625,0.971381425857544,0.9658559560775757,0,0,1600,900
23,54621,0,603,587,294,125.0,857.8125,0.9706045985221863,0.9539190530776978,0,0,1600,900
24,2018,146,221,49,44,175.0,239.0625,0.9705869555473328,0.983775794506073,0,0,1600,900
25,2869,665,366,86,36,725.0,379.6875,0.9702194333076477,0.9830800890922546,0,0,1600,900
26,20658,1142,0,457,97,1425.0,14.0625,0.9700897932052612,0.9683935642242432,0,0,1600,900
27,13527,1455,0,36,622,1475.0,520.3125,0.9695500135421753,0.9756685495376587,0,0,1600,900
28,13610,1409,0,81,622,1475.0,295.3125,0.9684431552886963,0.9533146619796753,0,0,1600,900
29,1878,249,225,51,38,275.0,239.0625,0.9668083786964417,0.9795060157775879,0,0,1600,900
30,3878,146,221,154,44,175.0,239.0625,0.9666012525558472,0.9828994274139404,0,0,1600,900
31,5064,822,563,252,23,975.0,576.5625,0.9659000039100647,0.9766082167625427,0,0,1600,900
